index,speed,acceleration,direction,latitude,longitude,proximity
2735,29.5767,-1.20239,332.27,12.9307,77.75,0.290564
2736,30.9051,1.32838,315.503,12.9309,77.7498,0.800338
2737,33.2315,2.3264,341,12.9312,77.7497,2.06287
2738,28.8855,-4.34595,2.63999,12.9315,77.7498,1.62568
2739,24.9036,-3.98196,0.0600881,12.9317,77.7498,0.954484
2740,20.8162,-4.08744,354.375,12.9319,77.7497,2.66283
2741,19.9907,-0.825478,309.904,12.932,77.7496,0.1
2742,23.9907,4,344.551,12.9322,77.7495,3.43963
2743,25.2211,1.23038,355.987,12.9324,77.7495,0.242551
2744,28.2534,3.03233,336.608,12.9327,77.7494,0.226475
2745,26.7173,-1.5361,21.4347,12.9329,77.7495,0.868768
2746,28.9633,2.24605,51.7969,12.9331,77.7497,1.7038
2747,33.257,4.29366,68.1319,12.9332,77.75,0.823962
2748,37.1555,3.8985,103.388,12.9331,77.7503,2.20475
2749,32.6664,-4.4891,92.514,12.9331,77.7506,2.57959
2750,33.2897,0.623269,123.852,12.9329,77.7509,0.1
2751,32.2876,-1.00211,154.832,12.9326,77.751,0.681979
2752,34.8494,2.56182,134.067,12.9324,77.7512,0.87423
2753,39.6764,4.82701,100.938,12.9324,77.7515,3.81427
2754,44.3763,4.69994,110.366,12.9322,77.7519,0.486887
2755,42.9278,-1.44856,129.22,12.932,77.7522,0.430193
2756,40.8962,-2.03155,87.8497,12.932,77.7526,1.7759
2757,40.8291,-0.0671172,94.027,12.932,77.7529,0.1
2758,36.9814,-3.84774,121.072,12.9318,77.7532,0.274883
2759,33.1992,-3.78219,120.671,12.9316,77.7535,3.06232
2760,30.8039,-2.39528,112.602,12.9315,77.7538,0.848963
2761,31.7653,0.961445,81.6772,12.9316,77.754,0.1
2762,32.8051,1.03978,97.9651,12.9315,77.7543,0.427449
2763,28.9117,-3.89346,85.6242,12.9315,77.7546,1.74841
2764,31.8516,2.9399,112.551,12.9314,77.7549,0.378473
2765,35.2129,3.36138,99.5233,12.9314,77.7551,2.42782
2766,37.2073,1.99436,72.8629,12.9315,77.7555,0.672099
2767,32.473,-4.73429,67.274,12.9316,77.7557,2.26926
2768,37.0921,4.61915,29.0865,12.9319,77.7559,2.56778
2769,35.3222,-1.76993,35.5086,12.9321,77.7561,0.36058
2770,38.9852,3.66302,26.9374,12.9324,77.7562,0.489432
2771,43.1583,4.17309,64.1536,12.9326,77.7566,1.43736
2772,46.2917,3.13338,101.795,12.9325,77.757,0.321799
2773,43.7526,-2.53905,103.148,12.9324,77.7574,1.91295
2774,41.727,-2.02562,119.985,12.9322,77.7577,0.928779
2775,45.3085,3.58148,99.5253,12.9322,77.7581,0.465584
2776,43.8835,-1.42496,113.544,12.932,77.7584,0.697527
2777,48.0947,4.21115,75.135,12.9321,77.7588,2.50125
2778,45.6171,-2.4776,36.9252,12.9325,77.7591,2.04948
2779,46.3375,0.720389,74.8474,12.9326,77.7595,0.1
2780,41.8443,-4.4932,85.8523,12.9326,77.7599,0.491073
2781,44.918,3.07374,53.2496,12.9328,77.7602,3.09202
2782,40.9973,-3.92071,14.4818,12.9332,77.7603,2.56637
2783,41.4676,0.470221,6.77035,12.9336,77.7603,0.1
2784,43.2476,1.78005,340.507,12.9339,77.7602,0.131745
2785,39.4063,-3.84134,308.867,12.9342,77.7599,2.08282
2786,39.1471,-0.259164,327.211,12.9345,77.7597,0.1
2787,34.9127,-4.23445,323.361,12.9347,77.7595,0.466779
2788,37.8928,2.98013,307.605,12.9349,77.7593,1.04905
2789,41.6903,3.79752,347.881,12.9353,77.7592,1.67974
2790,45.8338,4.14353,32.4981,12.9356,77.7594,2.81976
2791,46.3514,0.517546,16.6427,12.936,77.7595,0.1
2792,46.495,0.143608,58.9749,12.9362,77.7599,0.1
2793,50.5083,4.01334,31.3812,12.9366,77.7601,1.02184
2794,47.5503,-2.95803,348.688,12.937,77.76,1.72239
2795,47.0757,-0.474647,16.5812,12.9374,77.7602,0.1
2796,45.6267,-1.449,4.99035,12.9378,77.7602,0.322617
2797,48.6539,3.02727,1.47281,12.9383,77.7602,2.54815
2798,52.617,3.96309,27.1377,12.9387,77.7604,2.71301
2799,52.3177,-0.299292,357.836,12.9391,77.7604,0.1
2800,50.2471,-2.07061,16.7015,12.9396,77.7605,1.14475
2801,52.3939,2.14675,0.998808,12.94,77.7605,1.90885
2802,49.4566,-2.93731,32.263,12.9404,77.7608,1.40016
2803,45.3251,-4.13142,70.0011,12.9406,77.7612,3.54036
2804,48.781,3.45584,94.4479,12.9405,77.7616,2.82551
2805,48.8147,0.0337544,124.117,12.9403,77.762,0.1
2806,52.6135,3.79878,134.4,12.94,77.7623,3.07445
2807,52.2662,-0.347339,113.704,12.9398,77.7627,0.1
2808,47.7923,-4.47385,120.206,12.9396,77.7631,1.40743
2809,51.0445,3.25216,133.402,12.9393,77.7634,1.12362
2810,46.2596,-4.78484,154.468,12.9389,77.7636,2.94541
2811,50.4915,4.2319,179.143,12.9384,77.7636,2.93855
2812,52.8698,2.3783,212.915,12.938,77.7634,1.46609
2813,48.4703,-4.39956,181.208,12.9376,77.7634,3.09122
2814,53.1818,4.71154,151.557,12.9372,77.7636,2.53514
2815,56.2389,3.05705,153.586,12.9367,77.7638,1.60663
2816,54.4712,-1.76767,111.254,12.9366,77.7643,0.33038
2817,56.7658,2.29463,77.0732,12.9367,77.7647,0.860712
2818,55.7042,-1.06159,38.2217,12.9371,77.7651,1.05029
2819,57.4822,1.77794,59.814,12.9373,77.7655,0.808419
2820,59.4002,1.918,44.8398,12.9377,77.7659,0.305293
2821,61.8612,2.461,1.31423,12.9382,77.7659,0.93352
2822,60.8612,-1,22.2123,12.9387,77.7661,0.996714
2823,59.8612,-1,47.8841,12.9391,77.7665,0.839715
2824,61.6177,1.75648,38.5759,12.9395,77.7668,1.07654
2825,60.6177,-1,36.4961,12.94,77.7672,0.214724
2826,56.6177,-4,51.3198,12.9403,77.7676,0.663421
2827,56.7512,0.133505,44.4719,12.9407,77.7679,0.1
2828,59.3696,2.61847,77.4974,12.9408,77.7684,0.682102
2829,61.1386,1.76898,58.4986,12.9411,77.7689,0.411437
2830,60.1386,-1,27.3127,12.9416,77.7691,0.855823
2831,59.1386,-1,37.963,12.942,77.7695,0.851501
2832,59.728,0.589378,5.01582,12.9425,77.7695,0.1
2833,61.7847,2.05673,37.8627,12.9429,77.7699,0.175553
2834,58.7847,-3,54.9993,12.9432,77.7703,0.26767
2835,62.1974,3.41271,54.3222,12.9436,77.7707,2.10464
2836,59.1974,-3,26.602,12.9441,77.771,2.37269
2837,61.2538,2.05638,17.9685,12.9446,77.7712,0.230537
2838,59.2538,-2,23.9807,12.9451,77.7714,0.887448
2839,57.0917,-2.16209,48.0646,12.9454,77.7718,1.85803
2840,56.0803,-1.01144,8.72765,12.9459,77.7718,0.356435
2841,51.2809,-4.79936,35.173,12.9463,77.7721,2.89894
2842,52.5134,1.23243,14.0053,12.9468,77.7722,0.156642
2843,53.4836,0.970279,32.7613,12.9472,77.7725,0.1
2844,52.5162,-0.967431,41.8989,12.9475,77.7728,0.1
2845,48.7508,-3.76542,44.0576,12.9478,77.7731,1.15028
2846,49.7136,0.962811,16.3481,12.9483,77.7732,0.1
2847,54.2574,4.54383,347.479,12.9487,77.7731,2.05963
2848,58.8177,4.56031,302.601,12.949,77.7727,3.25401
2849,56.9487,-1.86903,301.853,12.9493,77.7723,0.92262
2850,57.596,0.647316,334.322,12.9497,77.7721,0.1
2851,55.4163,-2.17968,316.456,12.9501,77.7717,2.03281
2852,59.8234,4.40703,329.506,12.9505,77.7714,3.62904
2853,59.668,-0.155425,304.989,12.9509,77.771,0.1
2854,55.1855,-4.48243,339.805,12.9513,77.7708,4.00714
2855,52.7473,-2.4382,327.446,12.9517,77.7706,1.01011
2856,53.9246,1.17726,355.503,12.9522,77.7705,1.04298
2857,54.6214,0.696772,19.8093,12.9527,77.7707,0.1
2858,55.9515,1.33014,64.7211,12.9529,77.7711,0.957211
2859,56.1643,0.212818,31.6765,12.9533,77.7714,0.1
2860,51.7361,-4.42818,75.7468,12.9534,77.7719,3.01862
2861,49.152,-2.58415,53.8223,12.9537,77.7722,2.08958
2862,50.1927,1.04073,27.2721,12.9541,77.7724,1.05496
2863,49.6941,-0.498565,43.8348,12.9544,77.7728,0.1
2864,47.2049,-2.48929,7.23967,12.9549,77.7728,0.556621
2865,45.3662,-1.83862,26.7771,12.9552,77.773,0.401378
2866,44.4901,-0.876093,21.5376,12.9556,77.7731,0.1
2867,40.1947,-4.29546,8.41542,12.956,77.7732,2.78683
2868,35.9664,-4.22825,326.697,12.9563,77.773,0.971468
2869,32.0268,-3.9396,289.828,12.9564,77.7727,2.77476
2870,29.2339,-2.79294,280.475,12.9564,77.7725,1.0399
2871,33.8059,4.57206,264.643,12.9564,77.7722,3.96209
2872,37.8047,3.99873,290.72,12.9565,77.7719,3.06835
2873,42.3267,4.52203,287.889,12.9566,77.7715,0.530404
2874,46.3615,4.03484,294.741,12.9568,77.7712,0.88375
2875,44.1508,-2.21077,262.897,12.9567,77.7708,1.7127
2876,43.7663,-0.38445,268.531,12.9567,77.7704,0.1
2877,44.9105,1.14417,286.538,12.9568,77.77,0.768725
2878,48.4246,3.51412,245.221,12.9567,77.7696,1.69941
2879,45.2197,-3.20492,262.976,12.9566,77.7692,1.07153
2880,49.7254,4.50573,223.055,12.9563,77.7689,2.49846
2881,54.717,4.99152,201.29,12.9559,77.7687,3.68877
2882,56.97,2.25305,207.23,12.9554,77.7685,0.381749
2883,56.5657,-0.404263,180.802,12.9549,77.7685,0.1
2884,56.8484,0.282675,141.362,12.9545,77.7688,0.1
2885,60.9936,4.14518,185.056,12.954,77.7688,2.07864
2886,59.9936,-1,150.453,12.9535,77.769,0.64814
2887,61.1203,1.12673,112.774,12.9533,77.7695,0.850955
2888,60.1203,-1,103.133,12.9532,77.7701,0.217012
2889,59.1203,-1,109.418,12.953,77.7706,1.06666
2890,58.8095,-0.310874,89.0543,12.953,77.7711,0.1
2891,58.9396,0.130109,109.69,12.9528,77.7716,0.1
2892,54.1814,-4.7582,132.032,12.9525,77.772,1.62
2893,58.4533,4.27192,132.345,12.9522,77.7723,3.996
2894,58.8309,0.37764,152.674,12.9517,77.7726,0.1
2895,54.3649,-4.466,108.286,12.9515,77.7731,3.78257
2896,50.5609,-3.804,68.2626,12.9517,77.7735,1.99016
2897,52.246,1.68512,74.832,12.9518,77.774,0.727915
2898,50.135,-2.11105,94.6202,12.9518,77.7744,0.612242
2899,54.8274,4.69239,85.7731,12.9518,77.7749,1.01488
2900,59.0706,4.24321,115.858,12.9516,77.7753,3.54993
2901,54.7236,-4.34699,79.1781,12.9517,77.7758,2.37054
2902,56.2429,1.51928,37.1568,12.9521,77.7761,0.159063
2903,60.5148,4.2719,9.67756,12.9526,77.7762,2.25464
2904,59.5148,-1,351.442,12.9531,77.7762,0.623039
2905,59.1091,-0.405726,16.5043,12.9536,77.7763,0.1
2906,63.9835,4.87439,48.8714,12.954,77.7767,2.18623
2907,60.9835,-3,69.9177,12.9542,77.7772,0.725272
2908,56.9835,-4,76.6324,12.9543,77.7778,0.106377
2909,61.7959,4.81247,41.2472,12.9547,77.7781,2.30249
2910,60.7959,-1,78.5085,12.9548,77.7787,0.211538
2911,58.7959,-2,89.5086,12.9548,77.7792,1.66147
2912,61.7984,3.00252,116.789,12.9546,77.7797,0.143677
2913,60.7984,-1,161.417,12.9541,77.7799,0.835527
2914,59.7984,-1,127.61,12.9537,77.7803,0.469219
2915,64.3563,4.55784,122.278,12.9534,77.7808,1.34804
2916,64.3563,0,138.354,12.953,77.7811,1.34804
2917,60.3563,-4,179.396,12.9525,77.7811,1.43785
2918,59.3563,-1,137.658,12.9521,77.7815,0.587587
2919,54.4318,-4.92445,118.05,12.9518,77.782,1.03247
2920,57.8995,3.46766,105.131,12.9517,77.7824,2.37016
2921,58.2892,0.389703,89.3057,12.9517,77.783,0.1
2922,61.4242,3.13502,126.86,12.9514,77.7834,2.55332
2923,61.4242,0,95.3682,12.9513,77.7839,2.55332
2924,61.4242,0,117.895,12.9511,77.7844,2.55332
2925,57.4242,-4,142.052,12.9506,77.7848,2.40247
2926,57.3317,-0.0925641,157.937,12.9502,77.785,0.1
2927,54.8039,-2.52777,162.127,12.9497,77.7851,0.814266
2928,57.4249,2.62105,178.257,12.9492,77.7851,1.20199
2929,61.2539,3.82892,140.025,12.9488,77.7855,1.10039
2930,57.2539,-4,126.036,12.9485,77.7859,2.94838
2931,53.7692,-3.48464,111.842,12.9483,77.7864,2.493
2932,55.5954,1.82615,155.884,12.9478,77.7866,0.334459
2933,55.4228,-0.172579,187.19,12.9473,77.7865,0.1
2934,57.7426,2.31984,202.603,12.9469,77.7863,1.16108
2935,53.0682,-4.67448,213.649,12.9464,77.786,0.915958
2936,57.3198,4.25163,256.397,12.9463,77.7855,2.97282
2937,54.5741,-2.74572,255.553,12.9462,77.7851,2.089
2938,49.6358,-4.93828,267.926,12.9462,77.7846,3.70754
2939,53.0418,3.40595,232.846,12.9459,77.7842,0.508305
2940,51.1957,-1.84601,259.911,12.9458,77.7838,0.529533
2941,49.1852,-2.01057,245.264,12.9456,77.7834,1.0913
2942,49.7288,0.543629,267.662,12.9456,77.7829,0.1
2943,48.5669,-1.16191,296.528,12.9458,77.7825,0.469106
2944,50.6761,2.10918,311.22,12.9461,77.7822,1.00505
2945,50.957,0.280958,272.833,12.9461,77.7817,0.1
2946,53.5468,2.58981,311.726,12.9464,77.7814,1.18942
2947,54.6352,1.08836,300.104,12.9467,77.781,0.590462
2948,53.2141,-1.42112,295.426,12.9469,77.7805,0.272244
2949,50.0722,-3.14182,281.9,12.947,77.7801,1.82897
2950,50.6541,0.581895,284.729,12.9471,77.7796,0.1
2951,46.6438,-4.01038,312.443,12.9474,77.7793,3.2869
2952,49.7524,3.10863,352.927,12.9478,77.7792,0.503568
2953,53.4977,3.74536,353.1,12.9483,77.7792,1.72419
2954,53.4521,-0.0455953,37.794,12.9487,77.7795,0.1
2955,52.5117,-0.940482,37.3747,12.9491,77.7798,0.1
2956,49.4192,-3.0925,53.4482,12.9493,77.7801,2.1751
2957,48.0991,-1.3201,84.2527,12.9494,77.7806,0.83877
2958,44.5599,-3.53913,68.1603,12.9495,77.781,0.969575
2959,42.0571,-2.50281,97.6906,12.9495,77.7813,1.00336
2960,40.0406,-2.01651,121.454,12.9493,77.7817,1.43997
2961,38.5181,-1.5225,110.846,12.9492,77.782,0.824396
2962,40.2213,1.70315,82.5017,12.9492,77.7823,0.738241
2963,35.6636,-4.55766,92.8244,12.9492,77.7827,1.51402
2964,37.1956,1.53203,90.7075,12.9492,77.783,0.135626
2965,33.6627,-3.53296,122.814,12.949,77.7833,0.826781
2966,28.6653,-4.99735,141.438,12.9488,77.7835,1.03275
2967,31.8593,3.194,147.355,12.9486,77.7836,2.40661
2968,29.0779,-2.78149,181.082,12.9483,77.7836,0.921365
2969,27.8129,-1.26492,216.96,12.9481,77.7834,0.464607
2970,28.037,0.224063,236.246,12.9479,77.7832,0.1
2971,27.29,-0.747013,251.017,12.9479,77.783,0.1
2972,31.2868,3.9968,282.464,12.9479,77.7827,2.78198
2973,32.9878,1.70101,240.55,12.9478,77.7825,0.429412
2974,36.0025,3.01471,201.215,12.9475,77.7824,2.74429
2975,37.0732,1.07067,228.433,12.9473,77.7821,0.191799
2976,38.4298,1.35657,254.955,12.9472,77.7818,0.940421
2977,35.9376,-2.49214,278.716,12.9472,77.7815,0.999359
2978,39.0657,3.12808,316.33,12.9475,77.7812,1.3145
2979,34.9974,-4.06828,281.484,12.9475,77.7809,1.49144
2980,36.4708,1.47342,300.964,12.9477,77.7806,0.71079
2981,34.3845,-2.08637,257.52,12.9476,77.7803,0.522296
2982,36.1136,1.72914,257.905,12.9476,77.78,0.657956
2983,36.6948,0.581182,284.238,12.9476,77.7797,0.1
2984,31.7365,-4.95834,308.442,12.9478,77.7795,1.36642
2985,29.272,-2.46443,334.777,12.9481,77.7793,0.335193
2986,33.2615,3.98949,295.422,12.9482,77.7791,2.58326
2987,31.8248,-1.43674,326.566,12.9485,77.7789,0.828491
2988,29.5511,-2.27368,320.147,12.9487,77.7788,0.768272
2989,34.0376,4.48648,331.866,12.9489,77.7786,3.88162
2990,36.2579,2.22034,293.431,12.949,77.7783,1.29755
2991,35.0121,-1.24585,263.104,12.949,77.778,0.189965
2992,35.6795,0.667428,299.918,12.9492,77.7777,0.1
2993,33.1354,-2.54411,276.247,12.9492,77.7774,1.25643
2994,36.2491,3.11371,298.62,12.9493,77.7772,1.4672
2995,32.8951,-3.35397,296.916,12.9495,77.7769,2.7496
2996,28.6833,-4.2118,265.038,12.9495,77.7766,3.6923
2997,30.2776,1.59431,220.796,12.9493,77.7764,0.552301
2998,26.1653,-4.1123,253.839,12.9492,77.7762,2.92559
2999,29.2612,3.09591,215.958,12.949,77.776,1.93558
3000,25.3586,-3.90266,194.647,12.9488,77.776,1.63313
3001,26.3993,1.04075,178.493,12.9485,77.776,0.955947
3002,21.4746,-4.9247,203.596,12.9483,77.7759,0.562301
3003,26.286,4.81136,233.966,12.9482,77.7757,4.0928
3004,24.4709,-1.81509,268.914,12.9482,77.7755,0.486656
3005,19.4875,-4.98344,245.941,12.9481,77.7753,1.08015
3006,22.4875,3,253.35,12.9481,77.7751,0.701391
3007,21.8429,-0.644552,272.798,12.9481,77.7749,0.1
3008,23.7119,1.869,299.684,12.9482,77.7748,0.966174
3009,20.3406,-3.37127,326.616,12.9483,77.7747,0.839582
3010,16.9265,-3.41416,328.178,12.9485,77.7746,0.542761
3011,16.9265,0,333.915,12.9486,77.7745,0.542761
3012,20.9265,4,1.13442,12.9488,77.7745,1.1699
3013,20.8612,-0.0653085,334.427,12.949,77.7744,0.1
3014,21.611,0.749819,325.885,12.9491,77.7743,0.1
3015,23.397,1.78604,328.234,12.9493,77.7742,0.701923
3016,20.8508,-2.5462,331.693,12.9495,77.7741,1.04981
3017,19.1745,-1.67632,342.155,12.9496,77.7741,0.956527
3018,20.1745,1,20.9324,12.9498,77.7741,0.244177
3019,24.2858,4.11127,357.724,12.95,77.7741,2.71481
3020,26.4253,2.13951,332.5,12.9502,77.774,1.37089
3021,27.1106,0.685328,332.88,12.9504,77.7739,0.1
3022,28.4294,1.3188,320.026,12.9506,77.7737,0.833517
3023,30.1057,1.67627,332.373,12.9508,77.7736,0.846636
3024,33.1914,3.08571,343.148,12.9511,77.7735,2.71886
3025,28.3397,-4.85171,303.291,12.9513,77.7733,3.24739
3026,24.965,-3.37464,309.436,12.9514,77.7731,1.81281
3027,22.5137,-2.45138,274.582,12.9514,77.7729,1.13794
3028,23.7119,1.19821,292.98,12.9515,77.7727,0.569688
3029,25.9623,2.25047,264.774,12.9515,77.7725,1.47139
3030,21.5289,-4.43349,296.027,12.9516,77.7723,2.75071
3031,25.3132,3.78437,312.31,12.9517,77.7721,3.08551
3032,21.7252,-3.588,272.36,12.9517,77.7719,1.79965
3033,23.581,1.85576,256.147,12.9517,77.7717,0.537724
3034,19.9866,-3.59441,283.068,12.9517,77.7715,1.80979
3035,23.9866,4,316.239,12.9519,77.7714,3.97597
3036,26.618,2.63146,310.722,12.952,77.7712,1.77547
3037,23.3489,-3.26917,303.448,12.9521,77.771,2.65011
3038,25.5476,2.19872,307.371,12.9523,77.7709,1.79396
3039,30.197,4.6494,285.651,12.9523,77.7706,1.44803
3040,34.6255,4.42847,314.442,12.9525,77.7704,2.04269
3041,35.3058,0.680312,297.276,12.9527,77.7701,0.1
3042,39.6788,4.37308,323.527,12.953,77.7699,0.359817
3043,37.6133,-2.06553,309.38,12.9532,77.7697,0.236243
3044,36.0617,-1.55161,295.922,12.9533,77.7694,0.134075
3045,32.2243,-3.83739,334.073,12.9536,77.7692,0.160267
3046,34.3491,2.12483,331.058,12.9539,77.7691,1.01652
3047,32.3249,-2.02425,346.792,12.9542,77.769,1.84782
3048,37.1116,4.78673,355.112,12.9545,77.769,2.8396
3049,41.8812,4.76961,4.34413,12.9548,77.769,3.9749
3050,42.6956,0.814371,32.4933,12.9551,77.7692,0.1
3051,40.1772,-2.51841,4.71319,12.9555,77.7693,1.8116
3052,38.9597,-1.21747,333.831,12.9558,77.7691,0.418514
3053,37.0999,-1.85982,310.206,12.956,77.7688,0.178476
3054,37.6236,0.523682,311.483,12.9563,77.7686,0.1
3055,40.2985,2.67489,331.21,12.9566,77.7684,1.15772
3056,35.9636,-4.33489,354.965,12.9569,77.7684,1.26806
3057,33.1254,-2.83817,25.6467,12.9572,77.7685,2.06278
3058,30.3495,-2.77596,350.083,12.9575,77.7685,1.0441
3059,26.0035,-4.34598,7.1725,12.9577,77.7685,2.46596
3060,29.682,3.67853,38.2472,12.9579,77.7687,1.24542
3061,25.8753,-3.80667,73.2802,12.958,77.7689,2.68851
3062,30.8627,4.98738,110.871,12.9579,77.7691,1.44766
3063,33.3517,2.489,153.651,12.9576,77.7693,2.0739
3064,37.9189,4.56717,140.421,12.9574,77.7695,2.48181
3065,34.4215,-3.49745,150.637,12.9571,77.7696,0.780252
3066,38.9041,4.48269,134.612,12.9569,77.7699,1.02768
3067,38.53,-0.374111,148.043,12.9566,77.7701,0.1
3068,37.8956,-0.63441,189.243,12.9563,77.77,0.1
3069,37.3748,-0.520798,150.985,12.956,77.7702,0.1
3070,38.4609,1.08611,117.444,12.9558,77.7705,0.433859
3071,38.3004,-0.160522,77.2203,12.9559,77.7708,0.1
3072,34.2543,-4.04611,92.5966,12.9559,77.7711,3.66061
3073,29.8154,-4.43886,111.249,12.9558,77.7714,2.96244
3074,30.8078,0.992364,121.509,12.9556,77.7716,0.1
3075,27.0748,-3.73299,122.388,12.9555,77.7718,2.61649
3076,27.8723,0.797496,146.345,12.9553,77.772,0.1
3077,25.454,-2.41833,119.633,12.9552,77.7722,0.370323
3078,20.475,-4.979,126.753,12.955,77.7724,3.91248
3079,22.2364,1.76146,87.127,12.955,77.7726,0.439899
3080,19.7637,-2.47279,62.9078,12.9551,77.7727,1.16061
3081,22.7637,3,94.5243,12.9551,77.7729,3.07995
3082,23.5136,0.749906,53.461,12.9552,77.7731,0.1
3083,20.4595,-3.05405,9.76789,12.9554,77.7731,0.733782
3084,23.5357,3.07617,338.678,12.9556,77.773,3.05277
3085,19.2417,-4.29401,337.382,12.9558,77.773,3.96101
3086,22.2417,3,318.702,12.9559,77.7728,2.27534
3087,26.3323,4.09061,306.826,12.9561,77.7727,3.9219
3088,29.384,3.0517,345.292,12.9563,77.7726,2.44442
3089,24.6926,-4.69139,322.102,12.9565,77.7725,0.889531
3090,24.2963,-0.396271,324.878,12.9567,77.7723,0.1
3091,28.1094,3.81309,7.1929,12.9569,77.7724,2.66701
3092,26.8818,-1.22758,40.5404,12.9571,77.7725,0.520478
3093,31.1409,4.2591,44.9069,12.9573,77.7727,3.5786
3094,34.5775,3.43663,5.97071,12.9576,77.7727,2.93924
3095,33.2781,-1.29943,37.5041,12.9578,77.7729,0.725605
3096,34.0106,0.732487,59.9916,12.958,77.7732,0.1
3097,32.8348,-1.17581,70.3704,12.9581,77.7735,0.714982
3098,31.1143,-1.72053,68.5771,12.9582,77.7737,0.484662
3099,30.07,-1.0443,25.6437,12.9584,77.7738,0.859754
3100,30.998,0.928004,56.5989,12.9586,77.7741,0.1
3101,33.3826,2.38461,17.0564,12.9588,77.7742,1.21022
3102,32.4891,-0.893431,359.308,12.9591,77.7742,0.1
3103,34.3303,1.84118,315.81,12.9594,77.7739,0.255825
3104,37.8551,3.52473,323.341,12.9596,77.7738,2.03108
3105,34.2887,-3.56639,316.019,12.9599,77.7735,2.49474
3106,34.6448,0.356179,335.188,12.9601,77.7734,0.1
3107,35.1876,0.542785,343.051,12.9604,77.7733,0.1
3108,38.3847,3.19711,354.879,12.9608,77.7733,0.328004
3109,38.4467,0.0619893,317.34,12.961,77.773,0.1
3110,42.2902,3.84351,342.171,12.9614,77.7729,1.14718
3111,46.4827,4.19243,350.703,12.9618,77.7729,0.571772
3112,45.0214,-1.46126,349.765,12.9622,77.7728,0.261515
3113,40.49,-4.53138,323.174,12.9625,77.7726,2.29542
3114,37.3368,-3.15319,343.59,12.9628,77.7725,0.890814
3115,40.2333,2.89642,354.246,12.9631,77.7724,1.50593
3116,44.0782,3.84496,25.9087,12.9635,77.7726,0.443309
3117,41.8033,-2.27494,15.0542,12.9639,77.7727,0.778563
3118,39.2511,-2.55221,20.1944,12.9642,77.7728,1.36237
3119,43.7259,4.47483,9.79871,12.9646,77.7729,0.486204
3120,46.4981,2.7722,27.3606,12.9649,77.7731,1.45915
3121,46.3165,-0.181653,344.432,12.9653,77.773,0.1
3122,47.9703,1.65387,29.419,12.9657,77.7732,0.140244
3123,46.4445,-1.52586,36.314,12.966,77.7734,0.44983
3124,46.4492,0.00471352,31.466,12.9664,77.7736,0.1
3125,49.2881,2.83895,43.2203,12.9667,77.7739,1.02408
3126,52.1174,2.8293,37.1359,12.9671,77.7742,0.498556
3127,50.024,-2.09348,44.8631,12.9674,77.7745,1.6554
3128,51.7886,1.76469,31.1814,12.9678,77.7748,0.35125
3129,53.3308,1.54211,9.59032,12.9683,77.7748,0.363162
3130,57.5628,4.2321,38.5305,12.9686,77.7752,4.00385
3131,58.287,0.724134,6.0827,12.9692,77.7752,0.1
3132,61.856,3.56903,331.594,12.9696,77.775,2.70386
3133,60.856,-1,354.425,12.9702,77.7749,0.508538
3134,56.856,-4,24.712,12.9707,77.7751,1.51089
3135,55.6395,-1.21656,69.1857,12.9708,77.7756,0.239536
3136,56.3181,0.678681,95.6642,12.9708,77.7761,0.1
3137,58.3448,2.02668,125.885,12.9705,77.7765,1.06546
3138,59.7024,1.35754,159.237,12.97,77.7767,0.436535
3139,62.5721,2.86974,121.402,12.9697,77.7772,1.76678
3140,61.5721,-1,143.413,12.9693,77.7775,0.466343
3141,60.5721,-1,111.661,12.9691,77.778,0.584975
3142,60.5721,0,153.507,12.9686,77.7783,0.584975
3143,60.5721,0,114.224,12.9684,77.7788,0.584975
3144,56.5721,-4,122.798,12.9681,77.7792,1.39202
3145,53.9476,-2.62446,145.526,12.9677,77.7795,1.01481
3146,57.7102,3.76256,151.803,12.9672,77.7797,0.132293
3147,59.0242,1.31396,153.092,12.9668,77.78,0.869745
3148,58.1264,-0.897772,167.981,12.9662,77.7801,0.1
3149,57.5061,-0.620313,139.341,12.9658,77.7804,0.1
3150,62.031,4.52491,130.242,12.9655,77.7808,2.63648
3151,59.031,-3,153.373,12.965,77.7811,2.64491
3152,56.8453,-2.18567,131.657,12.9647,77.7814,1.41607
3153,61.3223,4.47695,147.752,12.9642,77.7817,2.96356
3154,59.3223,-2,117.451,12.964,77.7822,1.893
3155,63.8545,4.53223,151.832,12.9635,77.7825,1.22913
3156,60.8545,-3,124.989,12.9632,77.7829,2.22788
3157,60.8545,0,119.938,12.9629,77.7834,2.22788
3158,59.8545,-1,75.2344,12.963,77.7839,0.855734
3159,62.0068,2.15236,67.106,12.9632,77.7844,1.75871
3160,61.0068,-1,45.3695,12.9636,77.7848,0.827752
3161,61.0068,0,13.9594,12.9642,77.785,0.827752
3162,61.0068,0,336.904,12.9647,77.7847,0.827752
3163,57.0068,-4,12.8161,12.9652,77.7849,3.07445
3164,60.6773,3.67046,337.044,12.9657,77.7846,1.04757
3165,57.6773,-3,351.265,12.9662,77.7846,0.66327
3166,54.9364,-2.74094,35.9044,12.9666,77.7849,0.706712
3167,58.833,3.8966,36.036,12.967,77.7852,1.65385
3168,59.3065,0.473514,354.021,12.9675,77.7851,0.1
3169,62.4454,3.13893,18.046,12.9681,77.7853,0.543594
3170,59.4454,-3,57.8148,12.9683,77.7857,1.96787
3171,60.8822,1.43677,25.801,12.9688,77.786,0.66094
